1/25,Nets,Grizzlies,155,-175
1/25,Rockets,Pelicans,115,-135
1/25,Spurs,Mavericks,110,-130
1/25,Warriors,Bulls,115,-135
1/25,Thunder,Kings,-600,450
1/25,Jazz,Lakers,175,-210
1/26,Cavaliers,Raptors,250,-300
1/26,Knicks,76ers,-180,160
1/26,Bulls,Wizards,-125,105
1/26,Timberwolves,Hornets,130,-150
1/26,Nets,Rockets,160,-180
1/26,Warriors,Bucks,110,-130
1/26,Suns,Spurs,400,-500
1/26,Kings,Nuggets,800,-1250
1/26,Pacers,Jazz,110,-130
1/26,Clippers,Trail Blazers,-115,-105
1/27,Heat,Celtics,-210,175
1/27,Thunder,Lakers,-165,145
1/27,Pistons,Magic,110,-130
1/27,Pelicans,Grizzlies,265,-325
1/27,Hawks,Knicks,195,-235
1/27,Suns,Mavericks,300,-360
1/27,Trail Blazers,Clippers,400,-500
1/28,Warriors,Raptors,-140,120
1/28,Kings,Wizards,255,-310
1/28,Grizzlies,76ers,-135,115
1/28,Magic,Nets,400,-500
1/28,Hornets,Bulls,650,-900
1/28,Pacers,Nuggets,200,-240
1/28,Rockets,Jazz,140,-160
1/29,Warriors,Cavaliers,-120,100
1/29,Bucks,Pistons,100,-120
1/29,Mavericks,Trail Blazers,130,-150
1/29,Pelicans,Lakers,290,-350
1/30,Wizards,76ers,140,-160
1/30,Pistons,Pacers,335,-415
1/30,Magic,Knicks,375,-475
1/30,Raptors,Hawks,255,-305
1/30,Kings,Celtics,250,-300
1/30,Clippers,Timberwolves,-195,170
1/30,Bulls,Bucks,-105,-115
1/30,Heat,Nets,-135,115
1/30,Hornets,Spurs,1495,-2295
1/30,Pelicans,Jazz,315,-375
1/30,Rockets,Nuggets,150,-170
1/30,Lakers,Suns,-155,135
1/31,Grizzlies,Thunder,450,-600
1/31,Mavericks,Warriors,155,-175
2/1,Clippers,Raptors,-175,155
2/1,Heat,Pacers,-135,115
2/1,Magic,Celtics,340,-440
2/1,Cavaliers,Pistons,165,-190
2/1,Bulls,Nets,175,-210
2/1,Bucks,Knicks,180,-220
2/1,Kings,76ers,230,-270
2/1,Wizards,Grizzlies,230,-270
2/1,Pelicans,Nuggets,270,-330
2/1,Mavericks,Suns,140,-160
2/1,Trail Blazers,Jazz,170,-200
2/1,Lakers,Timberwolves,-150,130
2/2,Bulls,Hawks,8,-300
2/2,Kings,Knicks,650,-850
2/2,Thunder,Cavaliers,-800,600
2/2,Hornets,Rockets,700,-1000
2/2,Pelicans,Timberwolves,150,-170
2/2,Magic,Bucks,475,-650
2/2,Wizards,Spurs,800,-1250
2/2,Jazz,Trail Blazers,170,-200
2/2,Suns,Warriors,475,-650
2/3,Clippers,Celtics,-113,102
2/3,Lakers,Pistons,-130,110
2/3,Heat,Raptors,-230,190
2/4,Magic,76ers,450,-600
2/4,Clippers,Wizards,-150,130
2/4,Pistons,Knicks,450,-600
2/4,Hornets,Heat,1200,-2000
2/4,Trail Blazers,Timberwolves,155,-175
2/4,Mavericks,Thunder,310,-380
2/4,Kings,Jazz,360,-460
2/4,Bulls,Pacers,180,-220
2/5,Hawks,Pacers,220,-260
2/5,Lakers,Nets,150,-170
2/5,Warriors,Rockets,120,-140
2/5,Suns,Grizzlies,365,-465
2/5,Bucks,Nuggets,250,-300
2/6,Clippers,Magic,-200,170
2/6,Pacers,76ers,110,-130
2/6,Knicks,Wizards,-195,170
2/6,Celtics,Raptors,150,-170
2/6,Hornets,Cavaliers,215,-255
2/6,Nets,Pistons,110,-130
2/6,Rockets,Heat,295,-355
2/6,Grizzlies,Hawks,-130,110
2/6,Warriors,Thunder,610,-835
2/6,Suns,Pelicans,230,-270
2/6,Trail Blazers,Mavericks,180,-210
