01/04/2012,Suns,Mavericks,0021100090,1610612756,1610612742,1,1.99,0.421,0.315,0.77,0.21,0.61,0.46,0.3,0.22,0.07,-0.05,1.9,0.421,0.28,0.805,0.24,0.66,0.42,0.27,0.13,0.1,-0.05,290,-350
01/04/2012,Warriors,Spurs,0021100091,1610612744,1610612759,1,2.07,0.453,0.402,0.744,0.22,0.64,0.48,0.29,0.13,0.1,0.1,1.88,0.44,0.33,0.669,0.22,0.66,0.43,0.3,0.19,0.1,-0.15,290,-350
01/04/2012,Kings,Nuggets,0021100092,1610612758,1610612743,1,2.15,0.473,0.261,0.771,0.17,0.72,0.48,0.34,0.26,0.1,0.2,1.92,0.392,0.319,0.695,0.31,0.56,0.29,0.32,0.18,0.1,-0.22,650,-900
01/04/2012,Rockets,Clippers,0021100093,1610612745,1610612746,1,2.11,0.485,0.347,0.662,0.19,0.54,0.5,0.25,0.19,0.09,0.06,2.0,0.454,0.358,0.784,0.2,0.62,0.47,0.28,0.13,0.08,-0.12,260,-320
01/05/2012,Heat,Hawks,0021100094,1610612748,1610612737,0,1.93,0.427,0.369,0.701,0.24,0.64,0.4,0.27,0.16,0.1,0.14,2.19,0.502,0.382,0.762,0.18,0.69,0.49,0.34,0.2,0.11,0.24,165,-185
01/05/2012,Mavericks,Spurs,0021100095,1610612742,1610612759,1,2.05,0.444,0.419,0.725,0.22,0.64,0.47,0.27,0.14,0.09,0.15,1.92,0.412,0.289,0.769,0.21,0.64,0.43,0.3,0.21,0.08,-0.1,115,-135
01/05/2012,Bucks,Kings,0021100096,1610612749,1610612758,1,1.95,0.394,0.302,0.713,0.33,0.57,0.29,0.33,0.18,0.09,-0.18,1.92,0.427,0.288,0.724,0.25,0.62,0.46,0.32,0.18,0.1,0.01,-155,135
01/05/2012,Lakers,Trail Blazers,0021100097,1610612747,1610612757,1,2.14,0.45,0.354,0.81,0.25,0.7,0.45,0.28,0.14,0.13,0.18,1.98,0.459,0.228,0.743,0.24,0.71,0.43,0.32,0.11,0.13,0.06,145,-165
01/06/2012,Nets,Raptors,0021100098,1610612751,1610612761,0,1.9,0.467,0.395,0.784,0.15,0.68,0.48,0.3,0.13,0.11,-0.02,1.77,0.387,0.314,0.767,0.27,0.58,0.34,0.32,0.15,0.08,-0.23,230,-270
01/06/2012,Pistons,76ers,0021100099,1610612765,1610612755,1,2.11,0.478,0.379,0.733,0.22,0.72,0.47,0.27,0.18,0.11,0.25,1.77,0.423,0.316,0.807,0.23,0.57,0.39,0.33,0.15,0.05,-0.18,475,-625
01/06/2012,Knicks,Wizards,0021100100,1610612752,1610612764,0,1.81,0.405,0.287,0.75,0.21,0.61,0.32,0.31,0.19,0.16,-0.24,2.01,0.422,0.324,0.788,0.21,0.58,0.38,0.32,0.19,0.1,-0.05,-260,220
01/06/2012,Hawks,Hornets,0021100101,1610612737,1610612766,0,1.98,0.445,0.354,0.752,0.24,0.67,0.46,0.32,0.11,0.11,-0.21,1.93,0.429,0.367,0.7,0.25,0.63,0.42,0.27,0.16,0.1,0.14,-125,105
01/06/2012,Pacers,Celtics,0021100102,1610612754,1610612738,0,1.93,0.47,0.454,0.739,0.19,0.59,0.48,0.33,0.12,0.12,0.01,1.89,0.402,0.427,0.791,0.27,0.66,0.37,0.32,0.19,0.11,0.02,220,-260
01/06/2012,Bulls,Magic,0021100103,1610612741,1610612753,0,1.96,0.448,0.39,0.67,0.22,0.63,0.43,0.3,0.11,0.09,0.1,2.02,0.452,0.403,0.745,0.27,0.67,0.49,0.32,0.16,0.11,0.23,-130,110
01/06/2012,Nuggets,Pelicans,0021100104,1610612743,1610612740,0,1.82,0.425,0.245,0.752,0.29,0.68,0.38,0.3,0.13,0.13,-0.09,2.13,0.473,0.258,0.771,0.17,0.71,0.48,0.33,0.25,0.1,0.2,-270,230
